rid,set,trial,truth,truth_AI,attr,fluency,credibility,p_ai_subj,brier,fluency_c,credibility_c
R_2LROcK5ZZClxqnr,B,4,AI,1,3,4.6,5.333333333333333,0.5,0.25,-0.8475862068965521,0.32471264367816044
R_2LROcK5ZZClxqnr,B,5,Human,0,4,3.2,5.0,0.25,0.0625,-2.2475862068965515,-0.008620689655172598
R_2LROcK5ZZClxqnr,B,6,AI,1,4,6.4,5.666666666666667,0.25,0.5625,0.9524137931034486,0.6580459770114944
R_2LROcK5ZZClxqnr,B,7,Human,0,4,5.2,4.666666666666667,0.25,0.0625,-0.24758620689655153,-0.34195402298850563
R_2LROcK5ZZClxqnr,B,8,AI,1,5,4.6,6.0,0.0,1.0,-0.8475862068965521,0.9913793103448274
R_2LROcK5ZZClxqnr,B,9,Human,0,4,4.8,5.333333333333333,0.25,0.0625,-0.6475862068965519,0.32471264367816044
R_2LROcK5ZZClxqnr,B,10,AI,1,2,4.6,4.333333333333333,0.75,0.0625,-0.8475862068965521,-0.6752873563218396
R_2LROcK5ZZClxqnr,B,11,Human,0,4,5.0,5.0,0.25,0.0625,-0.4475862068965517,-0.008620689655172598
R_2LROcK5ZZClxqnr,B,12,AI,1,2,4.0,5.0,0.75,0.0625,-1.4475862068965517,-0.008620689655172598
R_2LROcK5ZZClxqnr,B,13,Human,0,1,2.8,4.333333333333333,1.0,1.0,-2.647586206896552,-0.6752873563218396
R_2LROcK5ZZClxqnr,B,14,AI,1,2,4.0,5.666666666666667,0.75,0.0625,-1.4475862068965517,0.6580459770114944
R_2LROcK5ZZClxqnr,B,15,Human,0,2,5.0,4.333333333333333,0.75,0.5625,-0.4475862068965517,-0.6752873563218396
R_2LROcK5ZZClxqnr,B,16,AI,1,2,3.6,5.0,0.75,0.0625,-1.8475862068965516,-0.008620689655172598
R_2LROcK5ZZClxqnr,B,17,Human,0,2,5.0,5.333333333333333,0.75,0.5625,-0.4475862068965517,0.32471264367816044
R_2LROcK5ZZClxqnr,B,18,AI,1,2,4.0,4.333333333333333,0.75,0.0625,-1.4475862068965517,-0.6752873563218396
R_2LROcK5ZZClxqnr,B,19,Human,0,3,5.4,5.0,0.5,0.25,-0.04758620689655135,-0.008620689655172598
R_2LROcK5ZZClxqnr,B,20,AI,1,3,2.6,4.333333333333333,0.5,0.25,-2.8475862068965516,-0.6752873563218396
R_2gRPZc8ikQDs0Yf,B,1,Human,0,2,7.0,7.0,0.75,0.5625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,2,AI,1,4,7.0,7.0,0.25,0.5625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,3,Human,0,4,7.0,7.0,0.25,0.0625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,4,AI,1,4,7.0,7.0,0.25,0.5625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,5,Human,0,3,7.0,7.0,0.5,0.25,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,6,AI,1,3,7.0,7.0,0.5,0.25,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,7,Human,0,4,7.0,7.0,0.25,0.0625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,8,AI,1,5,6.2,6.666666666666667,0.0,1.0,0.7524137931034485,1.6580459770114944
R_2gRPZc8ikQDs0Yf,B,9,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,10,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,11,Human,0,3,7.0,7.0,0.5,0.25,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,12,AI,1,3,7.0,7.0,0.5,0.25,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,13,Human,0,4,7.0,7.0,0.25,0.0625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,14,AI,1,4,7.0,7.0,0.25,0.5625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,15,Human,0,2,7.0,7.0,0.75,0.5625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,16,AI,1,3,7.0,7.0,0.5,0.25,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,17,Human,0,4,7.0,7.0,0.25,0.0625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,18,AI,1,4,7.0,7.0,0.25,0.5625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,19,Human,0,4,7.0,7.0,0.25,0.0625,1.5524137931034483,1.9913793103448274
R_2gRPZc8ikQDs0Yf,B,20,AI,1,3,7.0,7.0,0.5,0.25,1.5524137931034483,1.9913793103448274
R_2noOLwNoDBcIBXn,A,1,AI,1,4,4.4,5.0,0.25,0.5625,-1.0475862068965514,-0.008620689655172598
R_2noOLwNoDBcIBXn,A,2,Human,0,2,4.2,4.666666666666667,0.75,0.5625,-1.2475862068965515,-0.34195402298850563
R_2noOLwNoDBcIBXn,A,3,AI,1,3,4.2,5.333333333333333,0.5,0.25,-1.2475862068965515,0.32471264367816044
R_2noOLwNoDBcIBXn,A,4,Human,0,4,5.0,2.6666666666666665,0.25,0.0625,-0.4475862068965517,-2.341954022988506
R_2noOLwNoDBcIBXn,A,5,AI,1,2,2.8,3.6666666666666665,0.75,0.0625,-2.647586206896552,-1.341954022988506
R_2noOLwNoDBcIBXn,A,6,Human,0,3,3.6,4.333333333333333,0.5,0.25,-1.8475862068965516,-0.6752873563218396
R_2noOLwNoDBcIBXn,A,7,AI,1,1,5.2,4.333333333333333,1.0,0.0,-0.24758620689655153,-0.6752873563218396
R_2noOLwNoDBcIBXn,A,8,Human,0,2,5.2,4.666666666666667,0.75,0.5625,-0.24758620689655153,-0.34195402298850563
R_2noOLwNoDBcIBXn,A,9,AI,1,2,5.0,5.0,0.75,0.0625,-0.4475862068965517,-0.008620689655172598
R_2noOLwNoDBcIBXn,A,10,Human,0,3,4.6,4.0,0.5,0.25,-0.8475862068965521,-1.0086206896551726
R_2noOLwNoDBcIBXn,A,11,AI,1,2,4.4,4.0,0.75,0.0625,-1.0475862068965514,-1.0086206896551726
R_2noOLwNoDBcIBXn,A,12,Human,0,3,5.0,2.3333333333333335,0.5,0.25,-0.4475862068965517,-2.675287356321839
R_2noOLwNoDBcIBXn,A,13,AI,1,2,3.4,3.6666666666666665,0.75,0.0625,-2.047586206896552,-1.341954022988506
R_2noOLwNoDBcIBXn,A,14,Human,0,5,5.8,6.0,0.0,0.0,0.3524137931034481,0.9913793103448274
R_2noOLwNoDBcIBXn,A,15,AI,1,4,6.0,5.333333333333333,0.25,0.5625,0.5524137931034483,0.32471264367816044
R_2noOLwNoDBcIBXn,A,16,Human,0,2,4.0,4.666666666666667,0.75,0.5625,-1.4475862068965517,-0.34195402298850563
R_2noOLwNoDBcIBXn,A,17,AI,1,2,4.2,5.333333333333333,0.75,0.0625,-1.2475862068965515,0.32471264367816044
R_2noOLwNoDBcIBXn,A,18,Human,0,3,3.4,3.6666666666666665,0.5,0.25,-2.047586206896552,-1.341954022988506
R_2noOLwNoDBcIBXn,A,19,AI,1,3,4.8,5.666666666666667,0.5,0.25,-0.6475862068965519,0.6580459770114944
R_2noOLwNoDBcIBXn,A,20,Human,0,3,5.0,2.3333333333333335,0.5,0.25,-0.4475862068965517,-2.675287356321839
R_8esVogqnI8JqfjX,B,1,Human,0,4,4.6,6.0,0.25,0.0625,-0.8475862068965521,0.9913793103448274
R_8esVogqnI8JqfjX,B,2,AI,1,4,5.8,6.333333333333333,0.25,0.5625,0.3524137931034481,1.3247126436781604
R_8esVogqnI8JqfjX,B,3,Human,0,5,5.0,6.666666666666667,0.0,0.0,-0.4475862068965517,1.6580459770114944
R_8esVogqnI8JqfjX,B,4,AI,1,5,5.8,5.666666666666667,0.0,1.0,0.3524137931034481,0.6580459770114944
R_8esVogqnI8JqfjX,B,5,Human,0,5,4.6,6.0,0.0,0.0,-0.8475862068965521,0.9913793103448274
R_8esVogqnI8JqfjX,B,6,AI,1,2,6.0,5.0,0.75,0.0625,0.5524137931034483,-0.008620689655172598
R_8esVogqnI8JqfjX,B,7,Human,0,5,5.2,6.333333333333333,0.0,0.0,-0.24758620689655153,1.3247126436781604
R_8esVogqnI8JqfjX,B,8,AI,1,1,6.4,5.0,1.0,0.0,0.9524137931034486,-0.008620689655172598
R_8esVogqnI8JqfjX,B,9,Human,0,5,4.6,6.333333333333333,0.0,0.0,-0.8475862068965521,1.3247126436781604
R_8esVogqnI8JqfjX,B,10,AI,1,2,6.0,5.333333333333333,0.75,0.0625,0.5524137931034483,0.32471264367816044
R_8esVogqnI8JqfjX,B,11,Human,0,2,5.6,4.666666666666667,0.75,0.5625,0.15241379310344794,-0.34195402298850563
R_8esVogqnI8JqfjX,B,12,AI,1,2,6.2,5.333333333333333,0.75,0.0625,0.7524137931034485,0.32471264367816044
R_8esVogqnI8JqfjX,B,13,Human,0,5,4.6,6.333333333333333,0.0,0.0,-0.8475862068965521,1.3247126436781604
R_8esVogqnI8JqfjX,B,14,AI,1,4,5.8,5.333333333333333,0.25,0.5625,0.3524137931034481,0.32471264367816044
R_8esVogqnI8JqfjX,B,15,Human,0,5,5.4,6.0,0.0,0.0,-0.04758620689655135,0.9913793103448274
R_8esVogqnI8JqfjX,B,16,AI,1,5,5.6,5.333333333333333,0.0,1.0,0.15241379310344794,0.32471264367816044
R_8esVogqnI8JqfjX,B,17,Human,0,5,5.4,6.333333333333333,0.0,0.0,-0.04758620689655135,1.3247126436781604
R_8esVogqnI8JqfjX,B,18,AI,1,2,6.2,5.333333333333333,0.75,0.0625,0.7524137931034485,0.32471264367816044
R_8esVogqnI8JqfjX,B,19,Human,0,4,5.6,5.666666666666667,0.25,0.0625,0.15241379310344794,0.6580459770114944
R_8esVogqnI8JqfjX,B,20,AI,1,5,5.4,6.333333333333333,0.0,1.0,-0.04758620689655135,1.3247126436781604
R_8nPAjiMPH1meS3T,A,1,AI,1,4,5.4,5.666666666666667,0.25,0.5625,-0.04758620689655135,0.6580459770114944
R_8nPAjiMPH1meS3T,A,2,Human,0,4,6.4,6.666666666666667,0.25,0.0625,0.9524137931034486,1.6580459770114944
R_8nPAjiMPH1meS3T,A,3,AI,1,2,5.6,5.666666666666667,0.75,0.0625,0.15241379310344794,0.6580459770114944
R_8nPAjiMPH1meS3T,A,4,Human,0,4,5.8,6.333333333333333,0.25,0.0625,0.3524137931034481,1.3247126436781604
R_8nPAjiMPH1meS3T,A,5,AI,1,2,6.6,5.666666666666667,0.75,0.0625,1.152413793103448,0.6580459770114944
R_8nPAjiMPH1meS3T,A,6,Human,0,4,5.4,6.333333333333333,0.25,0.0625,-0.04758620689655135,1.3247126436781604
R_8nPAjiMPH1meS3T,A,7,AI,1,2,6.2,5.666666666666667,0.75,0.0625,0.7524137931034485,0.6580459770114944
R_8nPAjiMPH1meS3T,A,8,Human,0,2,5.8,5.333333333333333,0.75,0.5625,0.3524137931034481,0.32471264367816044
R_8nPAjiMPH1meS3T,A,9,AI,1,4,5.6,6.333333333333333,0.25,0.5625,0.15241379310344794,1.3247126436781604
R_8nPAjiMPH1meS3T,A,10,Human,0,4,5.0,5.666666666666667,0.25,0.0625,-0.4475862068965517,0.6580459770114944
R_8nPAjiMPH1meS3T,A,11,AI,1,2,6.4,5.0,0.75,0.0625,0.9524137931034486,-0.008620689655172598
R_8nPAjiMPH1meS3T,A,12,Human,0,4,5.6,6.333333333333333,0.25,0.0625,0.15241379310344794,1.3247126436781604
R_8nPAjiMPH1meS3T,A,13,AI,1,4,5.4,6.333333333333333,0.25,0.5625,-0.04758620689655135,1.3247126436781604
R_8nPAjiMPH1meS3T,A,14,Human,0,2,6.2,5.666666666666667,0.75,0.5625,0.7524137931034485,0.6580459770114944
R_8nPAjiMPH1meS3T,A,15,AI,1,2,6.2,6.333333333333333,0.75,0.0625,0.7524137931034485,1.3247126436781604
R_8nPAjiMPH1meS3T,A,16,Human,0,4,5.6,6.333333333333333,0.25,0.0625,0.15241379310344794,1.3247126436781604
R_8nPAjiMPH1meS3T,A,17,AI,1,2,6.8,6.0,0.75,0.0625,1.3524137931034481,0.9913793103448274
R_8nPAjiMPH1meS3T,A,18,Human,0,4,4.8,6.333333333333333,0.25,0.0625,-0.6475862068965519,1.3247126436781604
R_8nPAjiMPH1meS3T,A,19,AI,1,2,6.4,5.666666666666667,0.75,0.0625,0.9524137931034486,0.6580459770114944
R_8nPAjiMPH1meS3T,A,20,Human,0,4,5.6,5.666666666666667,0.25,0.0625,0.15241379310344794,0.6580459770114944
R_8B56L8jY952Y9Y5,B,1,Human,0,2,5.0,5.333333333333333,0.75,0.5625,-0.4475862068965517,0.32471264367816044
R_8B56L8jY952Y9Y5,B,2,AI,1,3,6.0,6.0,0.5,0.25,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,3,Human,0,2,6.0,6.0,0.75,0.5625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,4,AI,1,3,6.2,5.333333333333333,0.5,0.25,0.7524137931034485,0.32471264367816044
R_8B56L8jY952Y9Y5,B,5,Human,0,1,5.0,5.0,1.0,1.0,-0.4475862068965517,-0.008620689655172598
R_8B56L8jY952Y9Y5,B,6,AI,1,2,5.2,4.666666666666667,0.75,0.0625,-0.24758620689655153,-0.34195402298850563
R_8B56L8jY952Y9Y5,B,7,Human,0,3,6.0,6.0,0.5,0.25,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,8,AI,1,1,6.0,6.0,1.0,0.0,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,9,Human,0,2,5.8,5.666666666666667,0.75,0.5625,0.3524137931034481,0.6580459770114944
R_8B56L8jY952Y9Y5,B,10,AI,1,3,6.0,6.0,0.5,0.25,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,11,Human,0,2,6.0,6.0,0.75,0.5625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,12,AI,1,2,6.0,6.0,0.75,0.0625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,13,Human,0,3,6.0,6.0,0.5,0.25,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,14,AI,1,2,6.0,6.0,0.75,0.0625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,15,Human,0,2,6.0,6.0,0.75,0.5625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,16,AI,1,3,5.0,5.0,0.5,0.25,-0.4475862068965517,-0.008620689655172598
R_8B56L8jY952Y9Y5,B,17,Human,0,2,6.0,6.0,0.75,0.5625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,18,AI,1,2,6.0,6.0,0.75,0.0625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,19,Human,0,2,6.0,6.0,0.75,0.5625,0.5524137931034483,0.9913793103448274
R_8B56L8jY952Y9Y5,B,20,AI,1,2,4.8,5.0,0.75,0.0625,-0.6475862068965519,-0.008620689655172598
R_2r7WSIFgPOr6nIL,B,1,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,2,AI,1,5,7.0,6.666666666666667,0.0,1.0,1.5524137931034483,1.6580459770114944
R_2r7WSIFgPOr6nIL,B,3,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,4,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,5,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,6,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,7,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,8,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,9,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,10,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,11,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,12,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,13,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,14,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,15,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,16,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,17,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,18,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,19,Human,0,5,7.0,7.0,0.0,0.0,1.5524137931034483,1.9913793103448274
R_2r7WSIFgPOr6nIL,B,20,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_81MY2bsswe7Q6pe,B,1,Human,0,1,5.2,4.333333333333333,1.0,1.0,-0.24758620689655153,-0.6752873563218396
R_81MY2bsswe7Q6pe,B,2,AI,1,5,6.6,7.0,0.0,1.0,1.152413793103448,1.9913793103448274
R_81MY2bsswe7Q6pe,B,3,Human,0,5,6.4,7.0,0.0,0.0,0.9524137931034486,1.9913793103448274
R_81MY2bsswe7Q6pe,B,4,AI,1,2,5.2,5.0,0.75,0.0625,-0.24758620689655153,-0.008620689655172598
R_81MY2bsswe7Q6pe,B,5,Human,0,4,5.6,5.333333333333333,0.25,0.0625,0.15241379310344794,0.32471264367816044
R_81MY2bsswe7Q6pe,B,6,AI,1,4,6.4,7.0,0.25,0.5625,0.9524137931034486,1.9913793103448274
R_81MY2bsswe7Q6pe,B,7,Human,0,2,6.6,5.0,0.75,0.5625,1.152413793103448,-0.008620689655172598
R_81MY2bsswe7Q6pe,B,8,AI,1,4,6.4,7.0,0.25,0.5625,0.9524137931034486,1.9913793103448274
R_81MY2bsswe7Q6pe,B,9,Human,0,3,5.4,5.0,0.5,0.25,-0.04758620689655135,-0.008620689655172598
R_81MY2bsswe7Q6pe,B,10,AI,1,2,6.4,7.0,0.75,0.0625,0.9524137931034486,1.9913793103448274
R_81MY2bsswe7Q6pe,B,11,Human,0,2,6.0,7.0,0.75,0.5625,0.5524137931034483,1.9913793103448274
R_81MY2bsswe7Q6pe,B,12,AI,1,5,6.0,6.333333333333333,0.0,1.0,0.5524137931034483,1.3247126436781604
R_81MY2bsswe7Q6pe,B,13,Human,0,2,4.2,5.0,0.75,0.5625,-1.2475862068965515,-0.008620689655172598
R_81MY2bsswe7Q6pe,B,14,AI,1,1,6.0,6.0,1.0,0.0,0.5524137931034483,0.9913793103448274
R_81MY2bsswe7Q6pe,B,15,Human,0,1,4.2,4.0,1.0,1.0,-1.2475862068965515,-1.0086206896551726
R_81MY2bsswe7Q6pe,B,16,AI,1,2,6.2,4.666666666666667,0.75,0.0625,0.7524137931034485,-0.34195402298850563
R_81MY2bsswe7Q6pe,B,17,Human,0,4,6.6,7.0,0.25,0.0625,1.152413793103448,1.9913793103448274
R_81MY2bsswe7Q6pe,B,18,AI,1,2,6.0,7.0,0.75,0.0625,0.5524137931034483,1.9913793103448274
R_81MY2bsswe7Q6pe,B,19,Human,0,2,6.6,6.0,0.75,0.5625,1.152413793103448,0.9913793103448274
R_81MY2bsswe7Q6pe,B,20,AI,1,4,6.6,6.0,0.25,0.5625,1.152413793103448,0.9913793103448274
R_2BP1e4DmKPAbrLI,B,1,Human,0,1,4.2,3.6666666666666665,1.0,1.0,-1.2475862068965515,-1.341954022988506
R_2BP1e4DmKPAbrLI,B,2,AI,1,1,4.4,4.0,1.0,0.0,-1.0475862068965514,-1.0086206896551726
R_2BP1e4DmKPAbrLI,B,3,Human,0,4,4.6,4.666666666666667,0.25,0.0625,-0.8475862068965521,-0.34195402298850563
R_2BP1e4DmKPAbrLI,B,4,AI,1,2,5.0,4.666666666666667,0.75,0.0625,-0.4475862068965517,-0.34195402298850563
R_2BP1e4DmKPAbrLI,B,5,Human,0,4,4.2,4.333333333333333,0.25,0.0625,-1.2475862068965515,-0.6752873563218396
R_2BP1e4DmKPAbrLI,B,6,AI,1,2,4.8,5.333333333333333,0.75,0.0625,-0.6475862068965519,0.32471264367816044
R_2BP1e4DmKPAbrLI,B,7,Human,0,2,4.6,3.6666666666666665,0.75,0.5625,-0.8475862068965521,-1.341954022988506
R_2BP1e4DmKPAbrLI,B,8,AI,1,4,5.0,4.666666666666667,0.25,0.5625,-0.4475862068965517,-0.34195402298850563
R_2BP1e4DmKPAbrLI,B,9,Human,0,2,4.0,3.3333333333333335,0.75,0.5625,-1.4475862068965517,-1.6752873563218391
R_2BP1e4DmKPAbrLI,B,10,AI,1,4,4.8,4.333333333333333,0.25,0.5625,-0.6475862068965519,-0.6752873563218396
R_2BP1e4DmKPAbrLI,B,11,Human,0,4,4.4,5.0,0.25,0.0625,-1.0475862068965514,-0.008620689655172598
R_2BP1e4DmKPAbrLI,B,12,AI,1,5,4.8,5.333333333333333,0.0,1.0,-0.6475862068965519,0.32471264367816044
R_2BP1e4DmKPAbrLI,B,13,Human,0,4,4.8,3.6666666666666665,0.25,0.0625,-0.6475862068965519,-1.341954022988506
R_2BP1e4DmKPAbrLI,B,14,AI,1,2,4.6,3.6666666666666665,0.75,0.0625,-0.8475862068965521,-1.341954022988506
R_2BP1e4DmKPAbrLI,B,15,Human,0,5,4.6,3.3333333333333335,0.0,0.0,-0.8475862068965521,-1.6752873563218391
R_2BP1e4DmKPAbrLI,B,16,AI,1,4,4.0,3.6666666666666665,0.25,0.5625,-1.4475862068965517,-1.341954022988506
R_2BP1e4DmKPAbrLI,B,17,Human,0,2,4.0,3.6666666666666665,0.75,0.5625,-1.4475862068965517,-1.341954022988506
R_2BP1e4DmKPAbrLI,B,18,AI,1,4,5.0,5.0,0.25,0.5625,-0.4475862068965517,-0.008620689655172598
R_2BP1e4DmKPAbrLI,B,19,Human,0,2,3.8,5.333333333333333,0.75,0.5625,-1.6475862068965519,0.32471264367816044
R_2BP1e4DmKPAbrLI,B,20,AI,1,2,3.6,4.0,0.75,0.0625,-1.8475862068965516,-1.0086206896551726
R_8x806rUcsyhF1VT,A,1,AI,1,5,5.0,5.333333333333333,0.0,1.0,-0.4475862068965517,0.32471264367816044
R_8x806rUcsyhF1VT,A,2,Human,0,5,4.0,4.0,0.0,0.0,-1.4475862068965517,-1.0086206896551726
R_8x806rUcsyhF1VT,A,3,AI,1,4,5.4,5.333333333333333,0.25,0.5625,-0.04758620689655135,0.32471264367816044
R_8x806rUcsyhF1VT,A,4,Human,0,1,3.8,4.666666666666667,1.0,1.0,-1.6475862068965519,-0.34195402298850563
R_8x806rUcsyhF1VT,A,5,AI,1,4,5.2,6.0,0.25,0.5625,-0.24758620689655153,0.9913793103448274
R_8x806rUcsyhF1VT,A,6,Human,0,1,4.6,4.333333333333333,1.0,1.0,-0.8475862068965521,-0.6752873563218396
R_8x806rUcsyhF1VT,A,7,AI,1,2,4.6,4.666666666666667,0.75,0.0625,-0.8475862068965521,-0.34195402298850563
R_8x806rUcsyhF1VT,A,8,Human,0,5,3.8,4.666666666666667,0.0,0.0,-1.6475862068965519,-0.34195402298850563
R_8x806rUcsyhF1VT,A,9,AI,1,4,5.4,5.666666666666667,0.25,0.5625,-0.04758620689655135,0.6580459770114944
R_8x806rUcsyhF1VT,A,10,Human,0,1,3.8,3.6666666666666665,1.0,1.0,-1.6475862068965519,-1.341954022988506
R_8x806rUcsyhF1VT,A,11,AI,1,2,5.2,5.333333333333333,0.75,0.0625,-0.24758620689655153,0.32471264367816044
R_8x806rUcsyhF1VT,A,12,Human,0,1,4.2,4.0,1.0,1.0,-1.2475862068965515,-1.0086206896551726
R_8x806rUcsyhF1VT,A,13,AI,1,4,5.0,6.0,0.25,0.5625,-0.4475862068965517,0.9913793103448274
R_8x806rUcsyhF1VT,A,14,Human,0,5,4.2,4.333333333333333,0.0,0.0,-1.2475862068965515,-0.6752873563218396
R_8x806rUcsyhF1VT,A,15,AI,1,2,4.2,4.333333333333333,0.75,0.0625,-1.2475862068965515,-0.6752873563218396
R_8x806rUcsyhF1VT,A,16,Human,0,2,4.2,4.666666666666667,0.75,0.5625,-1.2475862068965515,-0.34195402298850563
R_8x806rUcsyhF1VT,A,17,AI,1,3,4.2,4.333333333333333,0.5,0.25,-1.2475862068965515,-0.6752873563218396
R_8x806rUcsyhF1VT,A,18,Human,0,2,4.4,4.333333333333333,0.75,0.5625,-1.0475862068965514,-0.6752873563218396
R_8x806rUcsyhF1VT,A,19,AI,1,2,4.4,4.333333333333333,0.75,0.0625,-1.0475862068965514,-0.6752873563218396
R_8x806rUcsyhF1VT,A,20,Human,0,1,3.6,4.666666666666667,1.0,1.0,-1.8475862068965516,-0.34195402298850563
R_8mk0SK84CvN4cGm,A,1,AI,1,1,5.2,6.0,1.0,0.0,-0.24758620689655153,0.9913793103448274
R_8mk0SK84CvN4cGm,A,2,Human,0,2,4.0,5.333333333333333,0.75,0.5625,-1.4475862068965517,0.32471264367816044
R_8mk0SK84CvN4cGm,A,3,AI,1,2,5.4,6.666666666666667,0.75,0.0625,-0.04758620689655135,1.6580459770114944
R_8mk0SK84CvN4cGm,A,4,Human,0,5,3.8,6.0,0.0,0.0,-1.6475862068965519,0.9913793103448274
R_8mk0SK84CvN4cGm,A,5,AI,1,2,5.0,5.666666666666667,0.75,0.0625,-0.4475862068965517,0.6580459770114944
R_8mk0SK84CvN4cGm,A,6,Human,0,2,3.8,5.666666666666667,0.75,0.5625,-1.6475862068965519,0.6580459770114944
R_8mk0SK84CvN4cGm,A,7,AI,1,2,5.6,5.666666666666667,0.75,0.0625,0.15241379310344794,0.6580459770114944
R_8mk0SK84CvN4cGm,A,8,Human,0,1,4.8,5.333333333333333,1.0,1.0,-0.6475862068965519,0.32471264367816044
R_8mk0SK84CvN4cGm,A,9,AI,1,1,5.0,5.666666666666667,1.0,0.0,-0.4475862068965517,0.6580459770114944
R_8mk0SK84CvN4cGm,A,10,Human,0,5,3.8,6.0,0.0,0.0,-1.6475862068965519,0.9913793103448274
R_8mk0SK84CvN4cGm,A,11,AI,1,1,5.4,6.0,1.0,0.0,-0.04758620689655135,0.9913793103448274
R_8mk0SK84CvN4cGm,A,12,Human,0,5,4.0,4.0,0.0,0.0,-1.4475862068965517,-1.0086206896551726
R_8mk0SK84CvN4cGm,A,13,AI,1,4,5.2,5.666666666666667,0.25,0.5625,-0.24758620689655153,0.6580459770114944
R_8mk0SK84CvN4cGm,A,14,Human,0,5,4.4,5.666666666666667,0.0,0.0,-1.0475862068965514,0.6580459770114944
R_8mk0SK84CvN4cGm,A,15,AI,1,2,3.8,5.666666666666667,0.75,0.0625,-1.6475862068965519,0.6580459770114944
